[run number],density,wind-direction,fighting-strategy,wind-velocity,[step],burned-trees,initial-trees
325,48,N,No fighting,100,121,79,52129
324,46,N,No fighting,100,101,33,49608
326,50,N,No fighting,100,81,19,54136
288,70,N,No fighting,85,1161,24674,75993
327,52,N,No fighting,100,101,51,56172
328,54,N,No fighting,100,121,69,58960
329,56,N,No fighting,100,121,72,60743
303,68,N,No fighting,90,841,14381,73883
330,58,N,No fighting,100,161,195,62606
331,60,N,No fighting,100,141,239,65005
318,66,N,No fighting,95,421,4234,71641
332,62,N,No fighting,100,321,816,67169
333,64,N,No fighting,100,281,1314,69595
304,70,N,No fighting,90,1061,19700,75753
319,68,N,No fighting,95,681,10548,73831
334,66,N,No fighting,100,481,6039,71625
208,70,N,No fighting,60,1921,74067,76104
320,70,N,No fighting,95,781,16520,75657
335,68,N,No fighting,100,701,10125,73815
336,70,N,No fighting,100,821,11320,75844
205,64,N,No fighting,60,3061,59093,69388
