[run number],density,wind-direction,fighting-strategy,wind-velocity,[step],burned-trees,initial-trees
219,60,N,Density & wind,65,121,118,64847
220,62,N,Density & wind,65,141,248,67176
227,44,N,Density & wind,70,81,14,47717
225,40,N,Density & wind,70,81,18,43311
222,66,N,Density & wind,65,141,261,71479
223,68,N,Density & wind,65,181,594,73743
226,42,N,Density & wind,70,81,45,45656
191,68,N,Density & wind,55,541,2211,73955
228,46,N,Density & wind,70,81,38,50026
229,48,N,Density & wind,70,101,59,52218
231,52,N,Density & wind,70,101,57,56336
230,50,N,Density & wind,70,81,50,54052
206,66,N,Density & wind,60,361,842,71541
232,54,N,Density & wind,70,81,80,58486
224,70,N,Density & wind,65,141,232,76218
233,56,N,Density & wind,70,101,86,60865
192,70,N,Density & wind,55,781,3016,75788
234,58,N,Density & wind,70,101,121,63210
242,42,N,Density & wind,75,81,16,45661
237,64,N,Density & wind,70,101,120,69623
241,40,N,Density & wind,75,81,41,43379
236,62,N,Density & wind,70,121,288,67111
243,44,N,Density & wind,75,81,78,47927
244,46,N,Density & wind,75,81,35,49955
235,60,N,Density & wind,70,121,259,65043
238,66,N,Density & wind,70,141,363,71761
247,52,N,Density & wind,75,101,58,56609
248,54,N,Density & wind,75,101,75,58498
245,48,N,Density & wind,75,101,101,52290
249,56,N,Density & wind,75,81,81,60799
246,50,N,Density & wind,75,101,89,54179
240,70,N,Density & wind,70,201,738,75847
250,58,N,Density & wind,75,101,134,62975
257,40,N,Density & wind,80,81,9,43437
251,60,N,Density & wind,75,101,91,65036
252,62,N,Density & wind,75,101,136,67014
258,42,N,Density & wind,80,81,26,45658
253,64,N,Density & wind,75,101,103,69308
260,46,N,Density & wind,80,81,37,49995
259,44,N,Density & wind,80,81,32,47760
256,70,N,Density & wind,75,141,299,75850
261,48,N,Density & wind,80,81,46,52073
254,66,N,Density & wind,75,141,375,71785
262,50,N,Density & wind,80,81,36,54136
239,68,N,Density & wind,70,161,488,73709
263,52,N,Density & wind,80,101,106,56456
264,54,N,Density & wind,80,101,115,58627
265,56,N,Density & wind,80,101,91,60764
266,58,N,Density & wind,80,81,44,62880
267,60,N,Density & wind,80,101,75,64959
255,68,N,Density & wind,75,201,735,73678
273,40,N,Density & wind,85,81,24,43476
270,66,N,Density & wind,80,121,228,71563
268,62,N,Density & wind,80,101,142,67216
276,46,N,Density & wind,85,81,33,50052
269,64,N,Density & wind,80,141,207,69310
275,44,N,Density & wind,85,81,20,47377
274,42,N,Density & wind,85,81,20,45772
277,48,N,Density & wind,85,101,49,52039
272,70,N,Density & wind,80,121,255,75754
278,50,N,Density & wind,85,81,65,54282
279,52,N,Density & wind,85,81,42,56358
280,54,N,Density & wind,85,101,80,58598
282,58,N,Density & wind,85,81,56,62853
281,56,N,Density & wind,85,101,90,60739
208,70,N,Density & wind,60,661,3583,76050
207,68,N,Density & wind,60,901,4109,73870
290,42,N,Density & wind,90,81,24,45449
289,40,N,Density & wind,90,81,35,43135
286,66,N,Density & wind,85,101,148,71771
284,62,N,Density & wind,85,101,115,67427
292,46,N,Density & wind,90,81,21,50026
271,68,N,Density & wind,80,161,388,73799
285,64,N,Density & wind,85,121,176,69081
283,60,N,Density & wind,85,121,144,64850
291,44,N,Density & wind,90,101,44,47727
293,48,N,Density & wind,90,81,35,52051
294,50,N,Density & wind,90,81,46,54222
297,56,N,Density & wind,90,81,40,60991
287,68,N,Density & wind,85,141,280,73627
295,52,N,Density & wind,90,81,85,56167
296,54,N,Density & wind,90,81,34,58487
305,40,N,Density & wind,95,81,8,43396
306,42,N,Density & wind,95,81,33,45500
302,66,N,Density & wind,90,101,212,71451
298,58,N,Density & wind,90,121,225,62651
307,44,N,Density & wind,95,81,56,47836
308,46,N,Density & wind,95,81,13,50034
301,64,N,Density & wind,90,121,226,69523
303,68,N,Density & wind,90,121,225,73502
300,62,N,Density & wind,90,121,205,67531
309,48,N,Density & wind,95,81,40,51999
310,50,N,Density & wind,95,101,58,54335
311,52,N,Density & wind,95,81,42,56356
304,70,N,Density & wind,90,141,394,76102
288,70,N,Density & wind,85,221,978,76133
299,60,N,Density & wind,90,101,102,65057
313,56,N,Density & wind,95,81,44,60695
314,58,N,Density & wind,95,101,67,63131
312,54,N,Density & wind,95,101,50,58566
316,62,N,Density & wind,95,101,69,67414
