[run number],density,wind-direction,fighting-strategy,wind-velocity,[step],burned-trees,initial-trees
69,72,N,Density & wind,10,366,1669,78055
82,46,N,Density & wind,15,81,52,50010
80,42,N,Density & wind,15,101,54,45332
84,50,N,Density & wind,15,81,52,54162
74,82,N,Density & wind,10,323,2107,88752
86,54,N,Density & wind,15,101,102,58241
76,86,N,Density & wind,10,346,2296,93494
75,84,N,Density & wind,10,316,2091,91202
87,56,N,Density & wind,15,121,102,60684
89,60,N,Density & wind,15,141,250,65181
91,64,N,Density & wind,15,101,123,69290
85,52,N,Density & wind,15,121,115,56348
90,62,N,Density & wind,15,121,209,67423
92,66,N,Density & wind,15,121,222,71390
88,58,N,Density & wind,15,201,456,62630
93,68,N,Density & wind,15,201,443,73762
77,88,N,Density & wind,10,617,3903,95491
94,70,N,Density & wind,15,221,900,75850
78,90,N,Density & wind,10,421,3419,97577
105,40,N,Density & wind,20,81,35,43489
95,72,N,Density & wind,15,301,1116,78229
106,42,N,Density & wind,20,81,31,45548
107,44,N,Density & wind,20,81,44,47513
108,46,N,Density & wind,20,101,61,49880
109,48,N,Density & wind,20,101,118,52408
110,50,N,Density & wind,20,101,88,53934
111,52,N,Density & wind,20,81,72,56509
96,74,N,Density & wind,15,421,2164,80367
97,76,N,Density & wind,15,401,2544,82465
112,54,N,Density & wind,20,101,78,58675
113,56,N,Density & wind,20,161,191,60889
114,58,N,Density & wind,20,161,261,63434
98,78,N,Density & wind,15,481,2713,84542
118,66,N,Density & wind,20,141,240,71667
116,62,N,Density & wind,20,141,209,67274
115,60,N,Density & wind,20,141,240,64807
100,82,N,Density & wind,15,501,3291,89239
117,64,N,Density & wind,20,181,489,69218
99,80,N,Density & wind,15,401,2429,86557
101,84,N,Density & wind,15,521,4098,91199
103,88,N,Density & wind,15,541,4075,95436
120,70,N,Density & wind,20,261,917,76287
119,68,N,Density & wind,20,381,1288,73673
121,72,N,Density & wind,20,361,1536,78100
131,40,N,Density & wind,25,81,31,43255
123,76,N,Density & wind,20,361,1996,82335
132,42,N,Density & wind,25,81,44,45625
102,86,N,Density & wind,15,861,5735,93090
122,74,N,Density & wind,20,341,1726,80318
134,46,N,Density & wind,25,81,37,49634
133,44,N,Density & wind,25,101,44,47408
135,48,N,Density & wind,25,101,60,51916
136,50,N,Density & wind,25,101,65,54314
137,52,N,Density & wind,25,121,131,56313
104,90,N,Density & wind,15,821,8413,97677
139,56,N,Density & wind,25,121,167,60657
124,78,N,Density & wind,20,521,3298,84698
138,54,N,Density & wind,25,121,146,58513
142,62,N,Density & wind,25,141,255,67311
141,60,N,Density & wind,25,161,330,65045
140,58,N,Density & wind,25,141,263,62933
143,64,N,Density & wind,25,181,351,69305
145,68,N,Density & wind,25,141,256,73910
147,72,N,Density & wind,25,201,584,78152
125,80,N,Density & wind,20,601,3197,87147
127,84,N,Density & wind,20,581,4970,91265
144,66,N,Density & wind,25,321,888,71584
146,70,N,Density & wind,25,341,1326,76015
148,74,N,Density & wind,25,261,1019,80071
128,86,N,Density & wind,20,861,5971,93443
157,40,N,Density & wind,30,81,31,43275
149,76,N,Density & wind,25,341,1461,82306
158,42,N,Density & wind,30,81,26,45506
160,46,N,Density & wind,30,81,28,49821
159,44,N,Density & wind,30,81,40,47621
150,78,N,Density & wind,25,381,1795,84506
161,48,N,Density & wind,30,81,38,52129
162,50,N,Density & wind,30,101,73,54178
163,52,N,Density & wind,30,121,98,56287
126,82,N,Density & wind,20,521,3920,89114
164,54,N,Density & wind,30,101,105,58376
165,56,N,Density & wind,30,121,162,60543
130,90,N,Density & wind,20,841,6575,97500
168,62,N,Density & wind,30,121,240,67362
166,58,N,Density & wind,30,101,112,62814
151,80,N,Density & wind,25,521,3351,86703
169,64,N,Density & wind,30,141,208,69529
172,70,N,Density & wind,30,161,433,76228
170,66,N,Density & wind,30,181,429,71478
171,68,N,Density & wind,30,201,715,73636
153,84,N,Density & wind,25,561,3849,91183
129,88,N,Density & wind,20,881,8228,95542
152,82,N,Density & wind,25,541,3480,88945
167,60,N,Density & wind,30,141,249,65081
173,72,N,Density & wind,30,241,695,78154
154,86,N,Density & wind,25,561,4677,93253
155,88,N,Density & wind,25,681,5145,95434
174,74,N,Density & wind,30,281,1108,80417
183,40,N,Density & wind,35,81,23,43641
184,42,N,Density & wind,35,81,16,45461
186,46,N,Density & wind,35,101,52,49859
175,76,N,Density & wind,30,241,1017,82412
185,44,N,Density & wind,35,101,60,47512
187,48,N,Density & wind,35,81,53,52097
188,50,N,Density & wind,35,81,58,54344
189,52,N,Density & wind,35,101,77,56407
156,90,N,Density & wind,25,661,6534,97565
190,54,N,Density & wind,35,101,83,58538
176,78,N,Density & wind,30,321,1690,84500
191,56,N,Density & wind,35,101,110,60797
