[run number],density,wind-direction,fighting-strategy,wind-velocity,[step],burned-trees,initial-trees
200,74,N,Uniform,35,1921,75451,80278
221,64,N,Uniform,40,226,762,69483
223,68,N,Uniform,40,151,406,73872
222,66,N,Uniform,40,256,1034,71788
201,76,N,Uniform,35,1741,78259,82266
202,78,N,Uniform,35,1721,81632,84606
203,80,N,Uniform,35,1661,84173,87097
205,84,N,Uniform,35,1701,88569,91241
225,72,N,Uniform,40,1876,69437,77978
207,88,N,Uniform,35,1641,92858,95450
224,70,N,Uniform,40,1786,66704,75998
204,82,N,Uniform,35,1681,86227,89052
206,86,N,Uniform,35,1661,91007,93442
236,42,N,Uniform,45,76,34,45608
237,44,N,Uniform,45,76,40,47866
238,46,N,Uniform,45,61,35,49847
226,74,N,Uniform,40,1861,75686,80274
235,40,N,Uniform,45,76,33,43494
239,48,N,Uniform,45,76,64,52156
240,50,N,Uniform,45,76,47,54220
228,78,N,Uniform,40,1681,80883,84594
227,76,N,Uniform,40,1771,77704,82257
242,54,N,Uniform,45,91,84,58846
244,58,N,Uniform,45,61,77,62935
243,56,N,Uniform,45,91,118,60448
241,52,N,Uniform,45,76,31,56335
245,60,N,Uniform,45,121,249,64872
247,64,N,Uniform,45,136,261,69478
246,62,N,Uniform,45,136,394,67208
251,72,N,Uniform,45,166,444,78043
229,80,N,Uniform,40,1726,83829,86942
248,66,N,Uniform,45,286,1437,71680
249,68,N,Uniform,45,181,565,73717
208,90,N,Uniform,35,1641,94951,97538
230,82,N,Uniform,40,1651,85436,88860
231,84,N,Uniform,40,1651,88289,91256
232,86,N,Uniform,40,1651,90426,93228
233,88,N,Uniform,40,1621,92788,95525
261,40,N,Uniform,50,76,44,43489
250,70,N,Uniform,45,2146,64426,76101
234,90,N,Uniform,40,1651,94795,97600
262,42,N,Uniform,50,61,29,45550
263,44,N,Uniform,50,76,63,47858
265,48,N,Uniform,50,61,39,51853
264,46,N,Uniform,50,76,41,49983
266,50,N,Uniform,50,76,118,54161
267,52,N,Uniform,50,61,34,56695
268,54,N,Uniform,50,76,58,58322
269,56,N,Uniform,50,76,80,60935
270,58,N,Uniform,50,91,159,62846
271,60,N,Uniform,50,121,143,65168
254,78,N,Uniform,45,1756,80429,84454
273,64,N,Uniform,50,121,246,69426
272,62,N,Uniform,50,136,358,67482
253,76,N,Uniform,45,1756,77052,82333
274,66,N,Uniform,50,166,464,71582
275,68,N,Uniform,50,151,489,73926
252,74,N,Uniform,45,1816,74702,80341
278,74,N,Uniform,50,256,1031,80325
276,70,N,Uniform,50,391,2174,75795
255,80,N,Uniform,45,1831,82760,86784
257,84,N,Uniform,45,1681,88020,91109
258,86,N,Uniform,45,1696,90471,93399
259,88,N,Uniform,45,1651,92721,95528
287,40,N,Uniform,55,241,47,43288
288,42,N,Uniform,55,241,71,45452
289,44,N,Uniform,55,241,50,47751
290,46,N,Uniform,55,181,23,49903
291,48,N,Uniform,55,241,50,51883
292,50,N,Uniform,55,241,73,53963
293,52,N,Uniform,55,241,74,56336
256,82,N,Uniform,45,1756,85807,88973
294,54,N,Uniform,55,241,123,58646
260,90,N,Uniform,45,1651,94781,97663
297,60,N,Uniform,55,241,239,65221
296,58,N,Uniform,55,301,500,62953
277,72,N,Uniform,50,1906,70382,78126
298,62,N,Uniform,55,301,501,67105
280,78,N,Uniform,50,1756,80177,84636
279,76,N,Uniform,50,1816,76895,82521
299,64,N,Uniform,55,301,560,69515
295,56,N,Uniform,55,241,109,60546
282,82,N,Uniform,50,1726,85420,89016
281,80,N,Uniform,50,1726,82491,86680
283,84,N,Uniform,50,1726,87784,90958
284,86,N,Uniform,50,1711,89528,93281
285,88,N,Uniform,50,1636,92330,95474
286,90,N,Uniform,50,1681,94690,97582
300,66,N,Uniform,55,2281,63340,71476
301,68,N,Uniform,55,1801,68105,73785
313,40,N,Uniform,60,181,14,43236
314,42,N,Uniform,60,181,14,45381
315,44,N,Uniform,60,181,8,47643
316,46,N,Uniform,60,241,83,49668
302,70,N,Uniform,55,1861,71524,75846
317,48,N,Uniform,60,241,37,52324
318,50,N,Uniform,60,241,79,54499
319,52,N,Uniform,60,241,94,56472
320,54,N,Uniform,60,241,158,58640
321,56,N,Uniform,60,241,126,60596
323,60,N,Uniform,60,301,249,64969
322,58,N,Uniform,60,301,434,62949
325,64,N,Uniform,60,241,48,69277
324,62,N,Uniform,60,301,553,67178
303,72,N,Uniform,55,1621,75210,78206
304,74,N,Uniform,55,1561,78182,80298
306,78,N,Uniform,55,1441,82775,84547
308,82,N,Uniform,55,1381,88084,89115
307,80,N,Uniform,55,1441,85596,86851
309,84,N,Uniform,55,1321,90122,91069
305,76,N,Uniform,55,1501,80792,82527
310,86,N,Uniform,55,1321,92157,93062
311,88,N,Uniform,55,1261,94812,95670
326,66,N,Uniform,60,2161,61381,71432
327,68,N,Uniform,60,2041,67137,73807
328,70,N,Uniform,60,1741,71556,75905
339,40,N,Uniform,65,81,12,43651
340,42,N,Uniform,65,81,37,45556
341,44,N,Uniform,65,81,32,47877
342,46,N,Uniform,65,81,38,49861
343,48,N,Uniform,65,81,22,52158
344,50,N,Uniform,65,101,135,54191
